trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
13,0,13,0,21.348417600005632,,21.304874699999345,10,21.348417600005632,21.348417600005632,0.027073900011600927,23.237456100003328,[-0.124],[-0.46],[1],[0],[0],[1.9058711999969091],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
14,0,14,0,23.300612500024727,,23.240360099996906,10,23.300612500024727,23.300612500024727,0.03041740000480786,24.871966300008353,[0.084],[-0.212],[1],[0],[0],[1.6010124000022188],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
15,0,15,0,24.952538200013805,,24.88299540002481,10,24.952538200013805,24.952538200013805,0.05142189998878166,26.140629900008207,[0.216],[-0.236],[1],[0],[0],[1.207093500008341],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
16,0,16,0,26.254565400013234,,26.147636700014118,10,26.254565400013234,26.254565400013234,0.0699486999947112,27.675198700017063,[-0.318],[-0.276],[1],[0],[0],[1.4587241999979597],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
17,0,17,0,27.721909400017466,,27.67818050002097,10,27.721909400017466,27.721909400017466,0.027452100010123104,28.87646030000178,[0.054],[-0.112],[1],[0],[0],[1.1708683999895584],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
18,0,18,0,28.90712099999655,,28.880071100022178,5,28.90712099999655,28.90712099999655,0.015395700000226498,30.17739250001614,[-0.236],[0.228],[1],[0],[0],[1.2822254000057],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
19,0,19,0,30.208123900025385,,30.180289100011578,5,30.208123900025385,30.208123900025385,0.014567600010195747,31.630007500003558,[-0.274],[0.066],[1],[0],[0],[1.4352031000016723],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
20,0,20,0,31.677053699997487,,31.635655100020813,5,31.677053699997487,31.677053699997487,0.019532600010279566,32.94847140001366,[-0.26],[-0.252],[1],[0],[0],[1.293528200010769],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
21,0,21,0,32.9958208000171,,32.95500700001139,5,32.9958208000171,32.9958208000171,0.01955709999310784,34.41608170000836,[-0.03],[0.24],[1],[0],[0],[1.4422757000138517],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
22,0,22,0,34.479492800019216,,34.42021290000412,10,34.479492800019216,34.479492800019216,0.03122340000118129,36.10027010002523,[-0.162],[-0.396],[1],[0],[0],[1.64913279999746],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
23,0,23,0,36.13141760000144,,36.1032199000183,5,36.13141760000144,36.13141760000144,0.014360600005602464,37.65411730000051,[-0.432],[0.306],[1],[0],[0],[1.5365488000097685],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
24,0,24,0,37.73340360002476,,37.66026299999794,10,37.73340360002476,37.73340360002476,0.04761619999771938,39.28716410000925,[-0.238],[0.308],[1],[0],[0],[1.579788599978201],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
25,0,25,0,39.33487109999987,,39.294020100001944,5,39.33487109999987,39.33487109999987,0.025889799988362938,40.456727600016166,[0.116],[0.096],[1],[0],[0],[1.1378381999966223],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
26,0,26,0,40.520446800015634,,40.462206199998036,10,40.520446800015634,40.520446800015634,0.03149550000671297,42.05736279999837,[0.372],[0.084],[1],[0],[0],[1.5642711999826133],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
27,0,27,0,42.104945700004464,,42.06194830001914,5,42.104945700004464,42.104945700004464,0.020349099999293685,43.42685810002149,[-0.114],[0.124],[1],[0],[0],[1.3449961000005715],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
28,0,28,0,43.47297130001243,,43.43291990002035,5,43.47297130001243,43.47297130001243,0.01859990000957623,44.927817600022536,[0.088],[0.122],[1],[0],[0],[1.4769348000118043],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
29,0,29,0,44.957734299998265,,44.93108320000465,5,44.957734299998265,44.957734299998265,0.015220400004182011,46.77910610000254,[-0.038],[-0.04],[1],[0],[0],[1.8328948999987915],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
30,0,30,0,46.82649870001478,,46.7829250000068,10,46.82649870001478,46.82649870001478,0.02735180000308901,48.113984399999026,[0.204],[0.072],[1],[0],[0],[1.304307799990056],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
31,0,31,0,48.19603730001836,,48.118509300024016,10,48.19603730001836,48.19603730001836,0.045893500006059185,49.69853250001324,[-0.028],[0.244],[1],[0],[0],[1.5344880999764428],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
32,0,32,0,49.76352730000508,,49.70605570002226,5,49.76352730000508,49.76352730000508,0.03707249998115003,51.48433269999805,[-0.334],[-0.128],[1],[0],[0],[1.7423769000160974],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
33,0,33,0,51.565260700008366,,51.48809490000713,10,51.565260700008366,51.565260700008366,0.04817429999820888,53.10240060000797,[-0.496],[-0.476],[1],[0],[0],[1.5663562999980059],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
34,0,34,0,53.16728250001324,,53.10940660000779,5,53.16728250001324,53.16728250001324,0.03040240000700578,54.587906600005226,[0.0],[0.16],[1],[0],[0],[1.4491160000034142],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
35,0,35,0,54.6183554000163,,54.591231600003084,5,54.6183554000163,54.6183554000163,0.015229300013743341,56.45861900001182,[-0.188],[0.07],[1],[0],[0],[1.8522068999882322],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
36,0,36,0,56.55395960001624,,56.46400400000857,10,56.55395960001624,56.55395960001624,0.05153739999514073,58.15780060001998,[0.166],[-0.294],[1],[0],[0],[1.642880300001707],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
37,0,37,0,58.20559090000461,,58.16088840001612,10,58.20559090000461,58.20559090000461,0.026753599988296628,60.12691410002299,[-0.388],[0.428],[1],[0],[0],[1.9394497000030242],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
38,0,38,0,60.192041700007394,,60.13020559999859,10,60.192041700007394,60.192041700007394,0.030207800009520724,61.81252560002031,[0.196],[-0.228],[1],[0],[0],[1.652461099991342],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
39,0,39,0,61.87704650001251,,61.81545029999688,10,61.87704650001251,61.87704650001251,0.029495399998268113,63.63273179999669,[-0.294],[0.132],[1],[0],[0],[1.7877444000041578],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
40,0,40,0,63.695035600016126,,63.639383100002306,10,63.695035600016126,63.695035600016126,0.03207630000542849,65.3159954000148,[0.356],[-0.328],[1],[0],[0],[1.6453565999981947],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
41,0,41,0,65.36351240001386,,65.31904030000442,10,65.36351240001386,65.36351240001386,0.02807780000148341,66.80124300002353,[-0.358],[0.106],[1],[0],[0],[1.454042199999094],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
42,0,42,0,66.86601480000536,,66.80865360001917,5,66.86601480000536,66.86601480000536,0.03051670000422746,68.2859495000157,[0.382],[-0.416],[1],[0],[0],[1.4482287999999244],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
43,0,43,0,68.35117229999742,,68.28946570001426,10,68.35117229999742,68.35117229999742,0.0313808000064455,69.90439270000206,[-0.136],[0.028],[1],[0],[0],[1.5838674000115134],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
44,0,44,0,69.93535549999797,,69.90731140002026,5,69.93535549999797,69.93535549999797,0.01585600001271814,71.49102890002541,[0.492],[0.374],[1],[0],[0],[1.5679267999948934],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
45,0,45,0,71.53688460000558,,71.49648719999823,5,71.53688460000558,71.53688460000558,0.017580400017322972,73.20861430000514,[-0.238],[-0.016],[1],[0],[0],[1.6951906000031158],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
46,0,46,0,73.23891660000663,,73.21295139999711,5,73.23891660000663,73.23891660000663,0.01635109999915585,74.56026940001175,[0.376],[0.196],[1],[0],[0],[1.3313821000047028],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
47,0,47,0,74.6407267000177,,74.56610019999789,10,74.6407267000177,74.6407267000177,0.049427000019932166,77.1633329000033,[-0.086],[-0.284],[1],[0],[0],[2.5486389999859966],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
48,0,48,0,77.24404089999734,,77.17017630001646,10,77.24404089999734,77.24404089999734,0.050009300000965595,78.64754150001681,[-0.11],[0.026],[1],[0],[0],[1.4282844999979716],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
49,0,49,0,78.71222030001809,,78.65076960000442,10,78.71222030001809,78.71222030001809,0.029330800025491044,80.09929700000794,[-0.5],[-0.256],[1],[0],[0],[1.4193863999971654],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
50,0,50,0,80.14662380001391,,80.10429350001505,5,80.14662380001391,80.14662380001391,0.018071999977109954,81.48466080002254,[-0.232],[0.178],[1],[0],[0],[1.362802500021644],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
51,0,51,0,81.54824450000888,,81.48931880001328,10,81.54824450000888,81.54824450000888,0.02914739999687299,82.83539940000628,[-0.148],[0.284],[1],[0],[0],[1.3173406999849249],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
52,0,52,0,82.93355480002356,,82.84167870000238,10,82.93355480002356,82.93355480002356,0.05399669997859746,84.90434920002008,[0.112],[-0.462],[1],[0],[0],[2.0095368000038434],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
53,0,53,0,84.95208680001087,,84.90726820001146,10,84.95208680001087,84.95208680001087,0.02626879999297671,86.28947509999853,[-0.036],[0.044],[1],[0],[0],[1.3561213000211865],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
54,0,54,0,86.32004690001486,,86.29349430001457,5,86.32004690001486,86.32004690001486,0.014741499995579943,87.79085980000673,[-0.43],[0.334],[1],[0],[0],[1.4828241000068374],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
55,0,55,0,87.82154860001174,,87.7942140000232,5,87.82154860001174,87.82154860001174,0.015175499982433394,89.242805100017,[-0.496],[-0.432],[1],[0],[0],[1.4335321000253316],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
56,0,56,0,89.28979890001938,,89.24983030001749,5,89.28979890001938,89.28979890001938,0.022229199996218085,90.92804140000953,[0.452],[0.132],[1],[0],[0],[1.6570390999841038],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
57,0,57,0,90.95838860000367,,90.93207750000875,5,90.95838860000367,90.95838860000367,0.01679530000546947,92.37924590002513,[0.252],[-0.3],[1],[0],[0],[1.4307816000073217],[],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
58,0,58,0,92.4435723000206,,92.38309470002423,10,92.4435723000206,92.4435723000206,0.034960499993758276,94.5146372000163,[0.304],[0.498],[1],[0],[0],[2.097027000010712],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
59,0,59,0,94.5792921000102,,94.51848690002225,10,94.5792921000102,94.5792921000102,0.033977000013692304,96.26782639999874,[-0.378],[0.452],[1],[0],[0],[1.7155531999887899],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
60,0,60,0,96.33112270000856,,96.27339400001802,10,96.33112270000856,96.33112270000856,0.032124900026246905,98.98687640001299,[0.17],[-0.282],[1],[0],[0],[2.6821615000080783],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
61,0,61,0,99.01719980000053,,98.99000020002131,5,99.01719980000053,99.01719980000053,0.014565999998012558,101.10563400000683,[0.262],[0.468],[1],[0],[0],[2.101179899997078],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
62,0,62,0,101.15291920001619,,101.10955540000577,10,101.15291920001619,101.15291920001619,0.028245800000149757,103.17446290000225,[-0.144],[-0.46],[1],[0],[0],[2.03687219999847],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
63,0,63,0,103.22180720002507,,103.18182600001455,5,103.22180720002507,103.22180720002507,0.026063600002089515,104.72639300001902,[-0.292],[-0.352],[1],[0],[0],[1.5196408999909181],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
64,0,64,0,104.80817350000143,,104.7334221000201,10,104.80817350000143,104.80817350000143,0.051285099994856864,106.49548900002264,[-0.304],[0.084],[1],[0],[0],[1.7117504999914672],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
65,0,65,0,106.54229870002018,,106.49885319999885,10,106.54229870002018,106.54229870002018,0.027093599986983463,108.11313140002312,[0.092],[-0.18],[1],[0],[0],[1.5872612999810372],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
66,0,66,0,108.21165610000025,,108.12015450000763,10,108.21165610000025,108.21165610000025,0.05995609998353757,109.49829430002137,[0.45],[-0.228],[1],[0],[0],[1.3194015999906696],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
67,0,67,0,109.5623978000076,,109.50138590001734,10,109.5623978000076,109.5623978000076,0.03199489999678917,111.53398490001564,[-0.474],[0.384],[1],[0],[0],[2.0006338999955915],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
68,0,68,0,111.61445660001482,,111.53944250001223,10,111.61445660001482,111.61445660001482,0.0494466999953147,113.00173020001967,[0.42],[-0.192],[1],[0],[0],[1.4135146999906283],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
69,0,69,0,113.04948040001909,,113.00670130000799,10,113.04948040001909,113.04948040001909,0.029651699995156378,114.45409559999825,[-0.198],[0.402],[1],[0],[0],[1.4183776999998372],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
70,0,70,0,114.48428430000786,,114.45705029999954,5,114.48428430000786,114.48428430000786,0.0142723000026308,115.92184399999678,[-0.5],[-0.048],[1],[0],[0],[1.4506619999883696],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
71,0,71,0,115.95273540000198,,115.92588019999675,5,115.95273540000198,115.95273540000198,0.015631999995093793,117.17337180001778,[-0.054],[0.166],[1],[0],[0],[1.232307900005253],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
72,0,72,0,117.20399989999714,,117.17712670000037,5,117.20399989999714,117.20399989999714,0.015094300004420802,118.92614779999712,[-0.036],[-0.336],[1],[0],[0],[1.7342120000103023],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
73,0,73,0,118.9727732000174,,118.92959220000193,5,118.9727732000174,118.9727732000174,0.022125699993921444,121.17729650001274,[-0.248],[-0.404],[1],[0],[0],[2.225941700016847],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
74,0,74,0,121.20837480001501,,121.18025689999922,5,121.20837480001501,121.20837480001501,0.013614900002721697,122.82933150001918,[0.084],[0.288],[1],[0],[0],[1.6356473000196274],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
75,0,75,0,122.85996680002427,,122.83346390002407,5,122.85996680002427,122.85996680002427,0.016034700005548075,124.34786140001961,[0.502],[0.26],[1],[0],[0],[1.4987596000137273],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
76,0,76,0,124.39527010000893,,124.35173890000442,10,124.39527010000893,124.39527010000893,0.029010899976128712,126.03382599999895,[-0.19],[-0.44],[1],[0],[0],[1.6534058999968693],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
77,0,77,0,126.08042710000882,,126.03771010000492,10,126.08042710000882,126.08042710000882,0.02665140002500266,127.26801890000934,[-0.204],[0.12],[1],[0],[0],[1.204814600001555],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
78,0,78,0,127.31496090002474,,127.27102990000276,10,127.31496090002474,127.31496090002474,0.025927600014256313,128.6021757000126,[-0.306],[-0.116],[1],[0],[0],[1.3054086999909487],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
79,0,79,0,128.63311670001713,,128.60508730000583,5,128.63311670001713,128.63311670001713,0.013281399995321408,129.92124039999908,[-0.058],[-0.102],[1],[0],[0],[1.3030333000060637],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
80,0,80,0,129.985187400016,,129.92461870002444,10,129.985187400016,129.985187400016,0.032561799976974726,131.13849500002107,[-0.038],[-0.1],[1],[0],[0],[1.181690500001423],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
81,0,81,0,131.16918680001982,,131.1414651000232,5,131.16918680001982,131.16918680001982,0.014560399984475225,132.42406760001904,[0.384],[-0.224],[1],[0],[0],[1.2681215000047814],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
82,0,82,0,132.50470940000378,,132.42946670000674,10,132.50470940000378,132.50470940000378,0.05104709998704493,133.84178870002506,[-0.252],[-0.378],[1],[0],[0],[1.361933100008173],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
83,0,83,0,133.90571270001237,,133.84746950000408,10,133.90571270001237,133.90571270001237,0.0357246000203304,135.15976650000084,[-0.036],[-0.144],[1],[0],[0],[1.2771135000220966],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
84,0,84,0,135.1903752000071,,135.1640774999978,5,135.1903752000071,135.1903752000071,0.016482100007124245,136.4953279000183,[0.406],[-0.028],[1],[0],[0],[1.3153312999929767],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
85,0,85,0,136.52519810001832,,136.4996414000052,5,136.52519810001832,136.52519810001832,0.018084099981933832,137.7992144000018,[-0.124],[-0.308],[1],[0],[0],[1.2818312000017613],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
86,0,86,0,137.84397290000925,,137.80612020002445,5,137.84397290000925,137.84397290000925,0.021644399996148422,139.3147644000128,[0.492],[0.196],[1],[0],[0],[1.4879851999867242],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
87,0,87,0,139.37849390000338,,139.31788290000986,10,139.37849390000338,139.37849390000338,0.029584400006569922,140.79987940000137,[0.008],[-0.316],[1],[0],[0],[1.4525509999948554],['target'],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
88,0,88,0,140.8466234000225,,140.8030940000026,10,140.8466234000225,140.8466234000225,0.02737389999674633,143.25343860001885,[0.388],[-0.47],[1],[0],[0],[2.4231302999833133],[],574479,001,2024-10-04_11h07.39.760,VisualSearchTask,2024.1.5,None,2024-10-04 11h07.45.025555 +0530,
